0.343655	0.000000	1.020405	0.000000	-1.712097	0.000000	1.740879	-0.000000	-0.753742	
1.123680	0.000000	-0.279574	0.000000	0.163444	0.000000	-0.045111	-0.000000	0.025097	
1.372606	0.000000	0.102218	0.000000	-0.133281	0.000000	0.096884	-0.000000	-0.032552	
